Transaction Number,Vendor,Category,Amount
8001886631,CORE OUTREACH & CARE SERVICES UK LT,Social care,£526.96
1900808536,GREATER LONDON HIRE LTD,Energy and Utilities,£526.03
8001894820,SEVACARE (UK) LTD,Social care,£525.80
8001885442,CYPRIOT ELDERLY & DISABLED GROUP,Social care,£525.20
5201147813,RINGWAY JACOBS LIMITED,Public Realm,£524.44
1900807772,BUTLERS RECRUITMENT CONSULTANCY LTD,People and Recruitment,£523.25
1900807773,BUTLERS RECRUITMENT CONSULTANCY LTD,People and Recruitment,£523.25
5201145319,LINDAYS,Legal,£523.00
1900807296,REDACTED PERSONAL DATA,Communication,£522.09
8001898863,OASIS CARE & TRAINING AGENCY,Social care,£521.70
5201146837,SWALLOWMAX LTD,Communication,£521.00
5201144932,XEROX (UK) LTD,IT and Telecoms,£520.21
8001900186,CIRCLE OF CARE SERVICE LTD,Social care,£520.00
1900807637,SOLACE,Learning and Development,£520.00
8001892942,EXTRA MILE CARE COMPANY,Social care,£519.88
1900808419,REDACTED PERSONAL DATA,General,£519.87
5201145381,BARCHAM TREES PLC,Public Realm,£519.30
1900808038,CYCLESCHEME LIMITED,Transport & Travel,£517.49
8001894840,SEVACARE (UK) LTD,Social care,£515.60
8001889208,YOUNG GENERATION,Temporary Accommodation,£514.29
5201147828,CYPRIOT COMMUNITY CENTRE,General,£513.33
5201147493,G W TWILLEY & SON LTD,General,£512.74
8001900187,CIRCLE OF CARE SERVICE LTD,Social care,£512.00
1900807299,REDACTED PERSONAL DATA,Communication,£511.84
5201147520,ARCHANT COMMUNITY MEDIA LIMITED,Communication,£511.53
5201145862,XEROX (UK) LTD,IT and Telecoms,£510.87
8001896234,SEVACARE (UK) LTD,Social care,£510.48
8001894633,SEVACARE (UK) LTD,Social care,£510.40
8001894924,CHRISTIES CARE LTD,Social care,£510.00
8001886401,CHRISTIES CARE LTD,Social care,£510.00
8001886425,CHRISTIES CARE LTD,Social care,£510.00
5201147276,MISCO,IT and Telecoms,£509.40
8001898767,PREMIER CAREWAITING LTD,Social care,£509.25
1900807942,UBIQUS UK LTD,Communication,£508.80
5201145495,DELL CORPORATION LTD,IT and Telecoms,£507.76
5201145031,REDACTED PERSONAL DATA,Sport and Leisure,£507.60
1900808412,HAYS SPECIALIST RECRUITMENT,People and Recruitment,£507.50
1900808408,HAYS SPECIALIST RECRUITMENT,People and Recruitment,£507.50
1900808503,HAYS SPECIALIST RECRUITMENT,People and Recruitment,£507.50
8001896862,PREMIER CAREWAITING LTD,Social care,£507.25
8001892690,EXTRA MILE CARE COMPANY,Social care,£504.84
5201147286,GLS EDUCATIONAL SUPPLIES LIMITED,Children and Education,£504.70
5201146576,REDACTED PERSONAL DATA,Sport and Leisure,£504.26
8001893144,2XL RECRUITMENT & TRAINING LTD,Social care,£504.00
8001892144,CARE 4 U LTD,Social care,£504.00
8001900194,CIRCLE OF CARE SERVICE LTD,Social care,£504.00
1900808469,IC CONSULTANTS LTD,General,£504.00
8001895966,SATELLITE CONSORTIUM LIMITED,Social care,£502.86
5201146308,CF CORPORATE FINANCE LTD,Food and Drink,£502.80
1900807759,LBH RECEIVERSHIP ACCOUNT,General,£502.71
5201146208,MYERS (IDEAL SUPPLIES) LTD,General,£501.25
8001894804,SEVACARE (UK) LTD,Social care,£500.28
8001894663,SEVACARE (UK) LTD,Social care,£500.28
8001894689,SEVACARE (UK) LTD,Social care,£500.28
8001894695,SEVACARE (UK) LTD,Social care,£500.28
8001894883,SEVACARE (UK) LTD,Social care,£500.28
8001894702,SEVACARE (UK) LTD,Social care,£500.28
8001894878,SEVACARE (UK) LTD,Social care,£500.28
8001894645,SEVACARE (UK) LTD,Social care,£500.28
8001894741,SEVACARE (UK) LTD,Social care,£500.28
8001894660,SEVACARE (UK) LTD,Social care,£500.28
8001894817,SEVACARE (UK) LTD,Social care,£500.28
8001894761,SEVACARE (UK) LTD,Social care,£500.28
8001894774,SEVACARE (UK) LTD,Social care,£500.28
8001894587,SEVACARE (UK) LTD,Social care,£500.28
8001894798,SEVACARE (UK) LTD,Social care,£500.28
8001894776,SEVACARE (UK) LTD,Social care,£500.28
8001894618,SEVACARE (UK) LTD,Social care,£500.28
8001894639,SEVACARE (UK) LTD,Social care,£500.28
8001894584,SEVACARE (UK) LTD,Social care,£500.28
8001894653,SEVACARE (UK) LTD,Social care,£500.28
8001894822,SEVACARE (UK) LTD,Social care,£500.28
5201146575,REDACTED PERSONAL DATA,Sport and Leisure,£500.13
