Transaction number,Vendor ,Category,Amount
8001850254,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,085.00"
8001850147,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,085.00"
8001850223,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,"£1,085.00"
8001850183,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,085.00"
8001850123,RHP SERVICES LIMITED,"Construction, Property and Fac Man","£1,085.00"
8001873724,SEVACARE (UK) LTD,Social care,"£1,082.40"
5201142970,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£1,080.53"
5201143716,CRYSTAL PERSONNEL SERVICES,General,"£1,080.00"
8001850098,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,080.00"
8001873865,SEVACARE (UK) LTD,Social care,"£1,077.28"
8001862001,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£1,077.16"
8001885379,ISLINGTON COUNCIL,Children and Education,"£1,075.35"
5201143701,QA LIMITED,Learning and Development,"£1,074.50"
5201143773,QA LIMITED,Learning and Development,"£1,074.50"
8001873722,SEVACARE (UK) LTD,Social care,"£1,072.04"
8001873901,SEVACARE (UK) LTD,Social care,"£1,072.04"
1900805486,ILSE AMLOT CENTRE FOR WOMEN & CHILD,People and Recruitment,"£1,072.00"
8001873906,SEVACARE (UK) LTD,Social care,"£1,071.84"
8001884558,DRS CARE HOMES LTD,Temporary Accommodation,"£1,071.43"
8001884564,DRS CARE HOMES LTD,Temporary Accommodation,"£1,071.43"
8001868241,DILIGENT CARE SERVICES LTD,Social care,"£1,071.20"
5201144110,TSI VOICE & DATA LLP,IT and Telecoms,"£1,066.00"
5201144655,MISCO,General,"£1,065.49"
5201143531,REDACTED PERSONAL DATA,Sport and Leisure,"£1,064.41"
1900805148,LONDON CARE PLC,General,"£1,058.28"
8001858461,EXTRA MILE CARE COMPANY,Social care,"£1,058.16"
8001841021,HARINGEY MENCAP LIMITED,Social care,"£1,056.86"
5201143832,NAPCLAN (UK) LTD T/A PHARMOCARE,Public Health,"£1,055.70"
8001863121,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£1,055.60"
8001883481,HEADWAY EAST LONDON,Social care,"£1,054.88"
8001840081,HEADWAY EAST LONDON,Social care,"£1,054.88"
5201143515,REDACTED PERSONAL DATA,Sport and Leisure,"£1,054.50"
8001850083,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,054.00"
8001850102,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,054.00"
5201142540,CHELSEA & WESTMINSTER HOSPITAL NHS,Public Health,"£1,051.48"
8001873201,NORWOOD SCHOOLS LTD,Social care,"£1,050.60"
5201144763,REDACTED PERSONAL DATA,Legal,"£1,050.00"
5201141964,PELLINGS LLP,"Construction, Property and Fac Man","£1,050.00"
5201144512,EASTERN SHIRES PURCHASING ORGANISAT,Food and Drink,"£1,050.00"
1900805391,GREENTEK SOLUTIONS LTD,Children and Education,"£1,050.00"
5201144454,CIEH,Communication,"£1,050.00"
8001865021,SAPH LTD,Social care,"£1,049.01"
5201142066,ENVIRONMENTAL EVALUATION LTD,"Construction, Property and Fac Man","£1,048.00"
8001853341,A & J KOHLI LTD T/A BLUEBIRD CARE (,Social care,"£1,047.20"
8001853361,A & J KOHLI LTD T/A BLUEBIRD CARE (,Social care,"£1,047.20"
8001853381,A & J KOHLI LTD T/A BLUEBIRD CARE (,Social care,"£1,047.20"
8001863981,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,046.46"
5201142977,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£1,045.46"
5201143851,INITIAL WASHROOM SOLUTIONS,General,"£1,045.44"
5201143205,LONDON BUS SERVICES LTD,Transport & Travel,"£1,045.00"
5201143806,LINDAYS,Legal,"£1,045.00"
5201144123,WYNNE-WILLIAMS ASSOCIATES LTD,People and Recruitment,"£1,045.00"
8001877001,CIRCLE OF CARE SERVICE LTD,Social care,"£1,044.00"
5201142625,REDACTED PERSONAL DATA,Sport and Leisure,"£1,041.60"
8001880430,REDACTED PERSONAL DATA,Social care,"£1,040.72"
8001874061,THE REGARD PARTNERSHIP LIMITED,Social care,"£1,040.14"
1900806669,D LANGUAGES LTD,Communication,"£1,040.00"
8001877321,CIRCLE OF CARE SERVICE LTD,Social care,"£1,040.00"
8001873950,SEVACARE (UK) LTD,Social care,"£1,038.64"
8001850218,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,038.50"
8001850221,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,038.50"
8001850209,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,"£1,038.50"
8001877641,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,038.10"
8001791722,SAPH LTD,Social care,"£1,037.42"
1900805260,TRUST EDUCATION LIMITED,People and Recruitment,"£1,035.00"
1900805259,TRUST EDUCATION LIMITED,People and Recruitment,"£1,035.00"
5201144408,BOURNEMOUTH UNIVERSITY,Learning and Development,"£1,033.00"
5201143532,REDACTED PERSONAL DATA,Sport and Leisure,"£1,032.62"
5201143575,ROAD SAFETY GB,Communication,"£1,031.00"
8001885715,QUINTUS HOUSING TRUST,Temporary Accommodation,"£1,029.30"
8001879187,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£1,028.83"
8001874008,SEVACARE (UK) LTD,Social care,"£1,028.63"
8001882817,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,028.44"
8001870541,ANDERSEN CARE LIMITED,Social care,"£1,026.00"
8001850196,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,023.00"
8001850235,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,023.00"
8001850246,W M PROPERTY ASSOCIATES LIMITED,Temporary Accommodation,"£1,023.00"
8001850188,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,023.00"
8001850169,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,023.00"
1900805825,COMMUNITY HOUSING LTD,Temporary Accommodation,"£1,023.00"
8001850186,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,023.00"
8001850156,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,023.00"
8001850110,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,023.00"
8001850104,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,023.00"
8001850172,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,023.00"
8001850258,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,023.00"
1900805420,SOUTHERN FORENSIC MEDICAL SERVICES,General,"£1,022.95"
8001873909,SEVACARE (UK) LTD,Social care,"£1,020.80"
5201142365,ASKEWS & HOLTS LIBRARY SERVICES LTD,Communication,"£1,017.37"
8001855461,GENEVA ROAD LTD,Social care,"£1,017.29"
5201142847,RINGWAY JACOBS LIMITED,Public Realm,"£1,016.94"
8001857142,THE CAPEL KENNELS LTD,General,"£1,016.40"
8001851441,NORTH LONDON ASIAN CARE,Social care,"£1,015.98"
5201144825,OMEGA LETTINGS LTD,Temporary Accommodation,"£1,014.91"
5201142342,REDACTED PERSONAL DATA,Sport and Leisure,"£1,012.66"
8001876921,CIRCLE OF CARE SERVICE LTD,Social care,"£1,012.00"
5201142525,CHELSEA & WESTMINSTER HOSPITAL NHS,Public Health,"£1,011.55"
8001863361,SAPH LTD,Social care,"£1,009.89"
5201144133,ILSE AMLOT CENTRE FOR WOMEN & CHILD,Children and Education,"£1,008.00"
8001864961,ANDERSEN CARE LIMITED,Social care,"£1,007.16"
8001871241,ANDERSEN CARE LIMITED,Social care,"£1,007.16"
8001882796,FINEFAIR LTD,"Construction, Property and Fac Man","£1,007.14"
1900806546,CHRISTOPHER HOUSE (LONDON) LTD,Children and Education,"£1,006.77"
8001869009,HUGH MYDDLETON HOUSE,Temporary Accommodation,"£1,005.39"
1900806467,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£1,005.00"
5201142944,FRASER HAMILTON ASSOCIATES LTD,Communication,"£1,005.00"
8001882781,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,002.73"
1900805146,LONDON CARE PLC,General,"£1,001.40"
8001868945,ABBEY RAVENSCROFT PARK LTD,Temporary Accommodation,"£1,000.55"
5201143083,REDACTED PERSONAL DATA,Sport and Leisure,"£1,000.27"
8001872922,CAMDEN SOCIETY,Social care,"£1,000.00"
1900806534,NEOPOST LTD CREDIFON RCB ACCOUNT,General,"£1,000.00"
8001872941,CAMDEN SOCIETY,Social care,"£1,000.00"
5201142069,FINSBURY CYCLES LTD,Transport & Travel,"£1,000.00"
5201142984,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£1,000.00"
1900805643,ALLPAY LTD,General,"£1,000.00"
1900805730,REDACTED PERSONAL DATA,Communication,£999.14
8001831681,OASIS CARE & TRAINING AGENCY,Social care,£999.00
8001885279,SUPPORTED FOSTERING SERVICES,Children and Education,£998.64
5201143213,CGI IT UK LIMITED,IT and Telecoms,£997.32
8001850105,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£992.00
8001850219,ASHDALE SERVICES LTD,Temporary Accommodation,£992.00
8001850103,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£992.00
8001850143,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,£992.00
8001850215,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£992.00
8001850214,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£992.00
8001850225,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£992.00
8001850226,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£992.00
8001850120,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£992.00
8001850212,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£992.00
5201142102,ALTERNATIVE POINT LTD,Learning and Development,£990.00
5201141828,ALTERNATIVE POINT LTD,Learning and Development,£990.00
1900805816,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man",£990.00
8001880001,WATERFALL HOUSE LTD,Temporary Accommodation,£988.54
1900805387,WHITTINGTON HOSPITAL NHS TRUST,People and Recruitment,£988.12
8001878001,CIRCLE OF CARE SERVICE LTD,Social care,£988.00
8001866161,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,£988.00
1900805427,REDACTED PERSONAL DATA,General,£988.00
8001882740,FINEFAIR LTD,"Construction, Property and Fac Man",£985.72
8001882768,FINEFAIR LTD,"Construction, Property and Fac Man",£985.72
1900806677,A24 GROUP LIMITED T/A AMBITION 24 H,People and Recruitment,£985.42
1900805936,A24 GROUP LIMITED T/A AMBITION 24 H,People and Recruitment,£985.42
1900805849,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man",£984.19
5201142617,REDACTED PERSONAL DATA,Sport and Leisure,£984.00
5201143658,W F HOWES LTD,Communication,£982.80
5201142820,RINGWAY JACOBS LIMITED,Public Realm,£982.41
8001880872,BAXENDALE WOODSIDE HOME,Temporary Accommodation,£981.81
5201144301,CROWN PROMOTIONS & REMOVALS LTD,General,£980.00
1900805678,SAINSBURY'S SUPERMARKETS LTD,General,£980.00
5201143696, ITM COMMUNICATIONS LTD,IT and Telecoms,£979.25
1900806475,MERCURY SECURITY SYSTEMS LTD,"Construction, Property and Fac Man",£978.13
8001875521,NORWOOD SCHOOLS LTD,"Construction, Property and Fac Man",£978.08
8001828841,CIRCLE OF CARE SERVICE LTD,Social care,£977.56
8001878501,CIRCLE OF CARE SERVICE LTD,Social care,£977.56
1900805529,REDACTED PERSONAL DATA,Legal,£975.00
5201142776,VISION TECHNICIANS,General,£975.00
1900806553,REDACTED PERSONAL DATA,Legal,£975.00
5201142062,ENVIRONMENTAL EVALUATION LTD,"Construction, Property and Fac Man",£970.00
8001877890,REDACTED PERSONAL DATA,Social care,£968.27
5201143639,LINDAYS,Legal,£968.00
8001862381,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,£966.00
8001862961,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,£966.00
8001851241,NORTH LONDON ASIAN CARE,Social care,£965.30
8001882792,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man",£964.29
8001882691,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£964.29
8001856481,CIRCLE OF CARE SERVICE LTD,Social care,£963.12
1900805196,REDACTED PERSONAL DATA,People and Recruitment,£960.00
1900806504,REDACTED PERSONAL DATA,People and Recruitment,£960.00
8001882722,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man",£960.00
8001882724,WOODHOUSE ESTATES LTD,"Construction, Property and Fac Man",£960.00
1900805918,THAMES WATER UTILITIES LTD,Energy and Utilities,£959.35
5201143533,REDACTED PERSONAL DATA,Sport and Leisure,£958.77
5201143549,REDACTED PERSONAL DATA,Sport and Leisure,£958.76
8001863281,ARGOS BUSINESS SOLUTIONS LTD,Children and Education,£958.30
5201144400,CRELLING HARNESSES FOR DISABLED LTD,"Construction, Property and Fac Man",£957.50
5201144189,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man",£955.00
5201143670,REDACTED PERSONAL DATA,Sport and Leisure,£954.80
8001878881,CIRCLE OF CARE SERVICE LTD,Social care,£953.60
8001872461,PREMIER CAREWAITING LTD,Social care,£950.50
5201143136,JEAN HANSON SOCIAL CARE CONSULTANCY,Learning and Development,£950.00
1900805725,REDACTED PERSONAL DATA,Communication,£950.00
5201144377,REDACTED PERSONAL DATA,Legal,£950.00
5201141814,REDACTED PERSONAL DATA,Sport and Leisure,£949.18
8001857801,CARE 4 U LTD,Social care,£948.00
8001851301,NORTH LONDON ASIAN CARE,Social care,£946.05
1900805790,THAMES WATER UTILITIES LTD,Energy and Utilities,£945.24
8001882716,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man",£944.96
5201142339,REDACTED PERSONAL DATA,Sport and Leisure,£944.46
8001867023,VENTRY RESIDENTIAL CARE LTD,Social care,£942.86
5201144171,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,£942.00
5201144169,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,£942.00
8001873784,SEVACARE (UK) LTD,Social care,£939.44
8001873733,SEVACARE (UK) LTD,Social care,£939.24
8001859954,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man",£937.14
8001879342,NOBLE HOTELS LTD,Temporary Accommodation,£935.00
8001847401,BIKUR CHOLIM LTD,Social care,£933.57
8001838061,BIKUR CHOLIM LTD,Social care,£933.57
8001838121,BIKUR CHOLIM LTD,Social care,£933.57
5201142670,PERSONNEL HYGIENE SERVICES LTD,General,£930.76
1900805453,WIPC UK LTD,Legal,£930.14
8001850179,W M PROPERTY ASSOCIATES LIMITED,Temporary Accommodation,£930.00
8001850189,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man",£930.00
8001870842,NORWOOD SCHOOLS LTD,Temporary Accommodation,£930.00
8001850122,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,£930.00
8001850241,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£930.00
8001850242,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£930.00
8001850126,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£930.00
8001850114,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£930.00
8001850184,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man",£930.00
8001850117,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£930.00
8001850099,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£930.00
8001850130,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£930.00
8001873778,SEVACARE (UK) LTD,Social care,£929.24
8001873850,SEVACARE (UK) LTD,Social care,£929.24
8001873942,SEVACARE (UK) LTD,Social care,£929.24
8001865123,SAPH LTD,Social care,£929.20
8001873743,SEVACARE (UK) LTD,Social care,£929.04
8001873895,SEVACARE (UK) LTD,Social care,£929.04
5201144327,ORANGE PCS LTD,IT and Telecoms,£929.00
8001873751,SEVACARE (UK) LTD,Social care,£928.92
8001850084,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£928.76
1900805284,SPOTLESS COMMERCIAL CLEANING LTD,General,£928.61
1900805283,SPOTLESS COMMERCIAL CLEANING LTD,General,£928.61
8001858821,HAIL LTD,Social care,£927.16
5201141791,BRITISH TELECOMMUNICATION PLC,IT and Telecoms,£927.00
8001861881,EXTRA MILE CARE COMPANY,Social care,£922.67
8001861841,EXTRA MILE CARE COMPANY,Social care,£922.67
8001873936,SEVACARE (UK) LTD,Social care,£921.58
8001825901,OASIS CARE & TRAINING AGENCY,Social care,£921.30
8001873828,SEVACARE (UK) LTD,Social care,£918.99
1900806146,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,£918.50
8001863221,ARGOS BUSINESS SOLUTIONS LTD,Children and Education,£918.25
8001877261,CIRCLE OF CARE SERVICE LTD,Social care,£915.12
8001840401,HARINGEY MENCAP LIMITED,Social care,£915.00
1900806137,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,£914.26
1900805898,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,£914.00
1900806136,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,£914.00
1900806147,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,£914.00
5201143074,REDACTED PERSONAL DATA,Sport and Leisure,£913.30
1900806525,THAMES WATER UTILITIES LTD,Energy and Utilities,£912.66
200345451,ANCHOR TRUST,Social care,£911.02
1900806077,NORTHUMBERLAND PARK HOUSE,Temporary Accommodation,£910.00
1900805749,REDACTED PERSONAL DATA,Communication,£909.71
5201142679,FRASER HAMILTON ASSOCIATES LTD,Communication,£909.00
8001880376,REDACTED PERSONAL DATA,Social care,£908.61
8001856081,RENAISSANCE PERSONNEL LIMITED,Social care,£908.60
8001873904,SEVACARE (UK) LTD,Social care,£908.60
8001877341,CIRCLE OF CARE SERVICE LTD,Social care,£908.00
5201144513,G W TWILLEY & SON LTD,General,£906.50
8001857461,VIRIDIAN HOUSING,Social care,£904.68
8001885424,VIRIDIAN HOUSING,Social care,£904.68
8001858181,EXTRA MILE CARE COMPANY,Social care,£901.50
1900806632,YELADENU PRE-SCHOOL,Children and Education,£901.46
8001882687,WOODHOUSE ESTATES LTD,"Construction, Property and Fac Man",£900.00
5201141933,BELMONT HOUSE CARE HOME,Social care,£900.00
1900806560,REDACTED PERSONAL DATA,Legal,£900.00
5201144850,OSTEOPATHIC SOLUTIONS LTD,Learning and Development,£900.00
8001882774,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man",£900.00
5201144764,REDACTED PERSONAL DATA,Legal,£900.00
8001882739,HOLMDENE HOUSING LIMITED,"Construction, Property and Fac Man",£900.00
5201142361,GAMCARE,Learning and Development,£900.00
8001882753,WOODHOUSE ESTATES LTD,"Construction, Property and Fac Man",£900.00
8001850227,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man",£899.00
5201142844,RINGWAY JACOBS LIMITED,Public Realm,£896.23
8001850137,PLACES FOR PPL INDIVIDUAL SUPPORT L,"Construction, Property and Fac Man",£896.17
5201142217,PERSONNEL HYGIENE SERVICES LTD,General,£895.63
8001866481,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,£895.32
5201143414,CROUCH HALL ROAD SURGERY,Public Health,£895.29
5201143817,UNITED GUARDING SERVICES LTD,General,£894.12
8001877301,CIRCLE OF CARE SERVICE LTD,Social care,£894.00
8001841481,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,£893.60
8001873965,SEVACARE (UK) LTD,Social care,£893.20
8001848161,INDIVIDUALISED CARE LTD,Social care,£892.80
1900806502,AMBITIOUS ABOUT AUTISM,Children and Education,£891.00
5201142156,MYERS (IDEAL SUPPLIES) LTD,General,£890.00
200345455,HABINTEG HOUSING ASSOCIATION,Social care,£889.38
8001857501,HAIL LTD,Social care,£888.65
8001873934,SEVACARE (UK) LTD,Social care,£888.32
8001850421,OASIS CARE & TRAINING AGENCY,Social care,£888.00
8001838361,OASIS CARE & TRAINING AGENCY,Social care,£888.00
8001867941,DILIGENT CARE SERVICES LTD,Social care,£887.68
5201143640,LINDAYS,Legal,£887.00
1900806139,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,£885.64
8001832841,WRIXON SECURITY SERVICES LTD,Children and Education,£885.45
5201144493,NPS LONDON LTD,"Construction, Property and Fac Man",£884.83
8001876801,CIRCLE OF CARE SERVICE LTD,Social care,£884.00
8001866081,CYPRIOT ELDERLY & DISABLED GROUP,Social care,£883.95
8001873938,SEVACARE (UK) LTD,Social care,£883.28
5201142112,FREIGHT TRANSPORT ASSOCIATION,Communication,£883.00
8001873221,PREMIER CAREWAITING LTD,Social care,£882.00
1900806463,BROWNE JACOBSON LLP,Finance,£882.00
8001882181,PREMIER CAREWAITING LTD,Social care,£882.00
5201142796,FRIENDS OF GRAHAM GREEN (FOGG),General,£881.09
5201142936,RINGWAY JACOBS LIMITED,Public Realm,£880.80
5201143520,REDACTED PERSONAL DATA,Sport and Leisure,£880.40
5201144657,REDACTED PERSONAL DATA,Sport and Leisure,£880.40
8001871641,ARGOS BUSINESS SOLUTIONS LTD,Children and Education,£880.08
5201144745,THE SANDBUNKER COMMUNITY CENTRE,General,£880.00
8001871841,PRIORY GROUP LIMITED,Transport & Travel,£880.00
8001868930,BROOKLAND HOMES LTD,Temporary Accommodation,£878.14
8001860941,EXTRA MILE CARE COMPANY,Social care,£877.60
8001863421,CYPRIAN CARE LTD,Social care,£877.20
8001878461,CIRCLE OF CARE SERVICE LTD,Social care,£875.56
5201142333,REDACTED PERSONAL DATA,Sport and Leisure,£875.50
8001862541,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,£875.44
5201143638,REDACTED PERSONAL DATA,Legal,£875.00
5201141967,EDUCATION LONDON LTD,People and Recruitment,£875.00
8001862421,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,£874.72
5201144278,WPG LIMITED,Communication,£874.58
8001865126,SAPH LTD,Social care,£870.80
8001882772,WOODHOUSE ESTATES LTD,"Construction, Property and Fac Man",£870.00
8001882757,WOODHOUSE ESTATES LTD,"Construction, Property and Fac Man",£870.00
8001882780,WEST LODGE LIMITED,"Construction, Property and Fac Man",£870.00
5201143838,AMY PHARMA LTD,Public Health,£868.02
8001850197,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£868.00
8001850217,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man",£868.00
8001850165,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£868.00
8001850239,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£868.00
8001850178,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,£868.00
8001850230,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£868.00
8001850236,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£868.00
8001850244,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£868.00
8001850182,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,£868.00
8001850255,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,£868.00
8001850160,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man",£868.00
8001850247,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man",£868.00
8001850076,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man",£868.00
8001850065,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man",£868.00
8001850205,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man",£868.00
8001850173,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£868.00
8001850198,WEST LODGE LIMITED,"Construction, Property and Fac Man",£868.00
8001850192,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£868.00
8001850153,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£868.00
8001850070,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,£868.00
8001850193,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man",£868.00
8001850185,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,£868.00
8001850213,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£868.00
8001850240,W M PROPERTY ASSOCIATES LIMITED,Temporary Accommodation,£868.00
8001850211,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,£868.00
8001850124,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,£868.00
8001850068,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man",£868.00
8001850138,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£868.00
8001850094,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man",£868.00
8001850176,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£868.00
8001850140,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£868.00
8001883101,DANSO CARE LIMITED,Social care,£867.00
1900806426,ULVERSCROFT LARGE PRINT BOOKS LTD,Communication,£866.36
1900805831,VAROSI ESTATES LIMITED,Temporary Accommodation,£864.00
5201143664,REDACTED PERSONAL DATA,Sport and Leisure,£863.85
8001873769,SEVACARE (UK) LTD,Social care,£862.80
5201144115,REDACTED PERSONAL DATA,Children and Education,£860.00
5201142671,HUDSON GLOBAL RESOURCES LTD,People and Recruitment,£858.60
1900805254,FOOD HYGIENE CENTRE LIMITED,Learning and Development,£858.00
8001873989,SEVACARE (UK) LTD,Social care,£857.92
8001873913,SEVACARE (UK) LTD,Social care,£857.92
8001873790,SEVACARE (UK) LTD,Social care,£857.62
8001873880,SEVACARE (UK) LTD,Social care,£857.56
8001873713,SEVACARE (UK) LTD,Social care,£857.46
8001882819,FINEFAIR LTD,"Construction, Property and Fac Man",£857.14
8001835565,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,£857.14
8001885397,ADEZA CARE HOMES LTD,Temporary Accommodation,£857.14
8001882818,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man",£857.14
8001872061,PREMIER CAREWAITING LTD,Social care,£854.00
8001882775,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man",£853.89
8001860901,EXTRA MILE CARE COMPANY,Social care,£853.56
8001874961,ROYAL MENCAP SOCIETY,Social care,£852.46
8001883981,2XL RECRUITMENT & TRAINING LTD,Social care,£852.39
8001875921,2XL RECRUITMENT & TRAINING LTD,Social care,£852.39
1900805663,REDACTED PERSONAL DATA,Temporary Accommodation,£851.97
8001866581,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,£850.00
5201142784,PELLINGS LLP,"Construction, Property and Fac Man",£850.00
1900805479,FUNDING SOLUTIONS FOR EDUCATION,Communication,£850.00
8001850154,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£850.00
1900805561,RB PERFORMANCE LTD,People and Recruitment,£850.00
8001864081,CORE OUTREACH & CARE SERVICES UK LT,Social care,£849.68
8001873301,CENTRE 404,Social care,£846.10
1900806607,REDACTED PERSONAL DATA,Children and Education,£844.00
8001882833,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£842.86
5201143114,ASKEWS & HOLTS LIBRARY SERVICES LTD,Communication,£842.69
8001882810,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man",£842.10
