Transaction Number,Vendor,Category,Amount
8001903781,LONDON CARE PLC,Social care,"£1,209.59"
8001906461,EXTRA MILE CARE COMPANY,Social care,"£1,208.01"
8001906462,EXTRA MILE CARE COMPANY,Social care,"£1,208.01"
8001917725,VINEYARD (UK) SERVICES LTD,Social care,"£1,208.00"
8001911001,VINEYARD (UK) SERVICES LTD,Social care,"£1,208.00"
8001911382,VINEYARD (UK) SERVICES LTD,Social care,"£1,207.57"
8001919631,CIRCLE OF CARE SERVICE LTD,Social care,"£1,207.00"
1900810190,PREMIER CAREWAITING LTD,General,"£1,206.87"
8001903741,RESIDENTIAL CARE SERVICES LTD,"Construction, Property and Fac Man","£1,205.60"
8001916273,CIRCLE OF CARE SERVICE LTD,Social care,"£1,203.50"
8001919997,SEVACARE (UK) LTD,Social care,"£1,202.20"
8001915210,DILIGENT CARE SERVICES LTD,Social care,"£1,202.00"
5201149477,ATKINS LTD,People and Recruitment,"£1,200.00"
1900809355,YAKOV LEVY PROPERTY SERVICES,Legal,"£1,200.00"
8001919308,FINEFAIR LTD,"Construction, Property and Fac Man","£1,200.00"
8001901996,MARCUS & MARCUS LTD,Social care,"£1,200.00"
8001899547,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,200.00"
1900809819,MVK CONSULTANCY SERVICES LTD,People and Recruitment,"£1,200.00"
8001911346,VINEYARD (UK) SERVICES LTD,Social care,"£1,200.00"
5201148115,ALLEN LANE LTD,Finance,"£1,200.00"
1900809526,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,200.00"
5201149983,JOINT ASSOC OF NISSA TRUST (J A N T,Learning and Development,"£1,200.00"
5201150116,ALLEN LANE LTD,Finance,"£1,200.00"
8001902982,THE ROYAL ASSOCIATION FOR DEAF PEOP,Social care,"£1,200.00"
1900809851,RIG MEDICAL RECRUIT LTD,People and Recruitment,"£1,198.50"
8001897877,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,197.65"
8001897883,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,197.65"
8001909382,ONE HOUSING GROUP LTD,Social care,"£1,197.30"
8001910736,PEACEFORM (UK) LTD,Temporary Accommodation,"£1,194.40"
8001802345,HILLFIELD CHILDREN'S HOME LTD,Temporary Accommodation,"£1,191.43"
8001919270,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man","£1,191.42"
8001919277,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man","£1,191.42"
8001903540,LONDON CARE PLC,Social care,"£1,190.50"
8001907401,PREMIER CAREWAITING LTD,Social care,"£1,188.75"
8001920541,SATELLITE CONSORTIUM LIMITED,Social care,"£1,187.04"
8001908441,SATELLITE CONSORTIUM LIMITED,Social care,"£1,187.04"
1900810129,VAROSI ESTATES LIMITED,Temporary Accommodation,"£1,186.50"
1900809141,NORTHGATE INFORMATION SOLUTIONS UK,IT and Telecoms,"£1,181.22"
8001897892,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,179.59"
8001920384,DRS CARE HOMES LTD,Temporary Accommodation,"£1,178.58"
8001919183,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man","£1,178.58"
8001900534,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,178.00"
8001900548,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,178.00"
8001900523,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,178.00"
8001918749,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£1,177.31"
8001918543,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£1,177.31"
8001897898,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,175.08"
8001918057,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,174.36"
5201148542,AIRWAVE SOLUTIONS LTD,IT and Telecoms,"£1,173.49"
8001905461,SOMEWHERE HOUSE LTD,Social care,"£1,172.34"
8001920193,SEVACARE (UK) LTD,Social care,"£1,168.81"
8001911728,GREEK+GREEK CYPRIOT COMM OF ENFIELD,Social care,"£1,168.57"
1900809415,UBIQUS UK LTD,Communication,"£1,168.00"
8001903201,THE PROVIDENCE PROJECTS REHAB GROUP,Social care,"£1,167.43"
1900810101,HORIZON TEACHERS LTD,People and Recruitment,"£1,167.30"
1900809053,HORIZON TEACHERS LTD,People and Recruitment,"£1,167.30"
1900809048,HORIZON TEACHERS LTD,People and Recruitment,"£1,167.30"
1900810625,HORIZON TEACHERS LTD,People and Recruitment,"£1,167.30"
8001909386,ONE HOUSING GROUP LTD,Social care,"£1,167.30"
8001906424,PREMIER CAREWAITING LTD,Social care,"£1,166.25"
5201148945,DIFFERENT STROKES LONDON NORTH GROU,Social care,"£1,165.83"
8001920166,SEVACARE (UK) LTD,Social care,"£1,163.76"
8001900981,CLARITY-EMPLOYMENT FOR BLIND PEOPLE,Social care,"£1,163.72"
1900810049,STACE LLP,"Construction, Property and Fac Man","£1,163.00"
1900808777,BRETSA LTD,People and Recruitment,"£1,162.00"
5201148429,RINGWAY JACOBS LIMITED,Public Realm,"£1,160.98"
8001903487,LONDON CARE PLC,Social care,"£1,160.51"
5201149077,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,160.00"
1900808989,MOYGLEN CONSTRUCTION LTD,"Construction, Property and Fac Man","£1,160.00"
5201149727,MIDLAND FORESTRY LTD,Public Realm,"£1,159.90"
8001920711,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,159.04"
8001919209,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,159.04"
5201148924,REDACTED PERSONAL DATA,Social care,"£1,157.97"
200346860,HORNSEY HOUSING TRUST,Social care,"£1,157.52"
200347438,HORNSEY HOUSING TRUST,Social care,"£1,157.52"
8001900708,SAPH LTD,Social care,"£1,156.22"
8001902177,CHILDREN FIRST FOSTERING AGENCY LTD,Children and Education,"£1,155.43"
8001897743,SUPPORTED FOSTERING SERVICES,Children and Education,"£1,155.00"
1900809027,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,154.74"
8001906523,EXTRA MILE CARE COMPANY,Social care,"£1,154.29"
5201149013,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,151.93"
5201149012,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,151.93"
5201149011,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,151.93"
5201149014,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,151.93"
5201149475,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,151.93"
5201149444,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,151.93"
1900809420,REPROTEC LTD,IT and Telecoms,"£1,150.00"
5201150453,REDACTED PERSONAL DATA,Legal,"£1,150.00"
8001899559,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,148.00"
8001918596,CORE ASSETS FOSTERING LTD,Children and Education,"£1,147.07"
8001895386,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,147.00"
8001900564,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,147.00"
8001920023,SEVACARE (UK) LTD,Social care,"£1,143.52"
8001920145,SEVACARE (UK) LTD,Social care,"£1,143.52"
8001902463,MAISON MOTI LTD,Temporary Accommodation,"£1,140.00"
8001915322,DILIGENT CARE SERVICES LTD,Social care,"£1,140.00"
8001902521,MAISON MOTI LTD,Temporary Accommodation,"£1,140.00"
5201149536,CROWN PROMOTIONS & REMOVALS LTD,General,"£1,140.00"
8001909443,YOUR CHOICE SOCIAL CENTRE,Social care,"£1,139.60"
5201148565,REDACTED PERSONAL DATA,Sport and Leisure,"£1,138.76"
8001920715,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,137.16"
8001911864,SAPH LTD,Social care,"£1,133.03"
8001900546,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,131.50"
8001900551,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,131.50"
8001900552,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,131.50"
8001900553,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,131.50"
8001910461,VIRIDIAN HOUSING,Social care,"£1,130.85"
5201149839,REDACTED PERSONAL DATA,Sport and Leisure,"£1,130.52"
1900810427,REDACTED PERSONAL DATA,Communication,"£1,128.63"
8001915662,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,125.00"
8001919161,PEACEFORM (UK) LTD,Social care,"£1,125.00"
8001902703,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,125.00"
8001898633,BROOKLAND HOMES LTD,Temporary Accommodation,"£1,124.59"
1900811013,RHODES AVENUE PRIMARY  SCHOOL,Children and Education,"£1,124.50"
1900810046,LOVELL PARTNERSHIPS LTD,"Construction, Property and Fac Man","£1,123.38"
5201150322,REDACTED PERSONAL DATA,Sport and Leisure,"£1,122.20"
1900810657,NORTHUMBERLAND PARK HOUSE,Temporary Accommodation,"£1,120.00"
1900808970,E.ON,Energy and Utilities,"£1,119.81"
5201149006,ROYAL MAIL GROUP PLC,General,"£1,117.91"
1900808995,NOW MEDICAL,General,"£1,117.50"
8001900511,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,116.00"
8001900513,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,116.00"
8001909842,SAPH LTD,Social care,"£1,115.44"
8001909461,RHP SERVICES LIMITED,Temporary Accommodation,"£1,110.00"
5201150414,SHOUT PROMOTIONAL MERCHANDISE LTD,Communication,"£1,108.50"
5201149341,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£1,105.36"
1900810454,REDACTED PERSONAL DATA,Communication,"£1,105.09"
1900809118,VOICEABILITY ADVOCACY,General,"£1,104.00"
8001919985,SEVACARE (UK) LTD,Social care,"£1,102.68"
8001908561,GENEVA ROAD LTD,Social care,"£1,101.24"
1900811080,BT PAYMENT SERVICES LTD,IT and Telecoms,"£1,100.08"
1900810617,REDACTED PERSONAL DATA,Legal,"£1,100.00"
1900809606,BUSINESS HEALTH LIMITED,People and Recruitment,"£1,100.00"
1900809608,BUSINESS HEALTH LIMITED,People and Recruitment,"£1,100.00"
1900809603,BUSINESS HEALTH LIMITED,People and Recruitment,"£1,100.00"
1900809607,BUSINESS HEALTH LIMITED,People and Recruitment,"£1,100.00"
1900809605,BUSINESS HEALTH LIMITED,People and Recruitment,"£1,100.00"
5201149981,JOINT ASSOC OF NISSA TRUST (J A N T,Learning and Development,"£1,100.00"
1900809604,BUSINESS HEALTH LIMITED,People and Recruitment,"£1,100.00"
5201150631,REDACTED PERSONAL DATA,Legal,"£1,100.00"
1900810635,BUSINESS HEALTH LIMITED,People and Recruitment,"£1,100.00"
5201148354,ENGINEERING EMPLOYERS FEDERATION,General,"£1,098.20"
5201149173,KENYON BLOCK CONSULTANTS LTD,People and Recruitment,"£1,098.00"
5201150269,XEROX FINANCE LTD,IT and Telecoms,"£1,097.88"
5201150003,XEROX FINANCE LTD,IT and Telecoms,"£1,097.88"
1900810031,GP EXPERTS LIMITED,General,"£1,097.70"
8001903838,LONDON CARE PLC,Social care,"£1,096.64"
8001903539,LONDON CARE PLC,Social care,"£1,096.64"
8001920897,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£1,095.92"
5201149560,REDACTED PERSONAL DATA,Sport and Leisure,"£1,094.54"
8001911781,SAPH LTD,Social care,"£1,093.77"
8001919211,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man","£1,092.86"
8001900503,CIRCLE OF CARE SERVICE LTD,Social care,"£1,092.00"
8001919628,CIRCLE OF CARE SERVICE LTD,Social care,"£1,092.00"
5201148752,XEROX FINANCE LTD,IT and Telecoms,"£1,088.89"
5201150281,XEROX FINANCE LTD,IT and Telecoms,"£1,088.89"
8001917406,BROOKLAND HOMES LTD,Temporary Accommodation,"£1,088.32"
1900809565,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£1,088.04"
8001909721,SAPH LTD,Social care,"£1,086.67"
8001900572,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,085.00"
8001900687,W M PROPERTY ASSOCIATES LIMITED,Temporary Accommodation,"£1,085.00"
8001900645,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,"£1,085.00"
8001900562,RHP SERVICES LIMITED,"Construction, Property and Fac Man","£1,085.00"
8001900680,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,"£1,085.00"
8001900507,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,085.00"
8001900525,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man","£1,085.00"
8001900612,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,085.00"
8001900582,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,085.00"
8001900622,WEST LODGE LIMITED,"Construction, Property and Fac Man","£1,085.00"
8001900584,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,"£1,085.00"
8001900585,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,085.00"
8001900597,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,085.00"
8001909701,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,080.24"
8001899558,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,080.00"
8001913261,THE REGARD PARTNERSHIP LIMITED,Social care,"£1,079.84"
5201149045,REDACTED PERSONAL DATA,Sport and Leisure,"£1,078.00"
8001920056,SEVACARE (UK) LTD,Social care,"£1,077.28"
1900808819,GENESIS HOUSING ASSOCIATION,Temporary Accommodation,"£1,077.22"
8001921210,LOOK AHEAD CARE AND SUPPORT LTD,Social care,"£1,072.80"
5201149769,BINOH,Children and Education,"£1,072.50"
8001919950,SEVACARE (UK) LTD,Social care,"£1,072.40"
8001919921,SEVACARE (UK) LTD,Social care,"£1,072.04"
8001920092,SEVACARE (UK) LTD,Social care,"£1,072.04"
1900808839,ILSE AMLOT CENTRE FOR WOMEN & CHILD,People and Recruitment,"£1,072.00"
8001920098,SEVACARE (UK) LTD,Social care,"£1,071.84"
8001920386,DRS CARE HOMES LTD,Temporary Accommodation,"£1,071.42"
8001920392,DRS CARE HOMES LTD,Temporary Accommodation,"£1,071.42"
5201148081,UNIQUE OFFICE SOLUTIONS LTD,General,"£1,071.00"
8001919923,SEVACARE (UK) LTD,Social care,"£1,069.64"
1900810512,STROUD GREEN PRIMARY SCHOOL,Finance,"£1,069.29"
8001910735,JEWISH CARE,Social care,"£1,069.29"
8001903788,LONDON CARE PLC,Social care,"£1,067.36"
8001903485,LONDON CARE PLC,Social care,"£1,067.36"
5201148182,TSI VOICE & DATA LLP,IT and Telecoms,"£1,066.00"
1900808853,SPOTLESS COMMERCIAL CLEANING LTD,General,"£1,063.00"
1900808942,SPOTLESS COMMERCIAL CLEANING LTD,General,"£1,063.00"
1900810461,SPOTLESS COMMERCIAL CLEANING LTD,General,"£1,063.00"
8001897956,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,062.73"
8001906761,EXTRA MILE CARE COMPANY,Social care,"£1,057.76"
8001919951,SEVACARE (UK) LTD,Social care,"£1,056.84"
1900810020,REDACTED PERSONAL DATA,Legal,"£1,056.00"
8001903987,HEADWAY EAST LONDON,Social care,"£1,054.88"
1900809351,REDACTED PERSONAL DATA,Legal,"£1,054.50"
1900809998,FINANCIAL DATA MANAGEMENT LTD,Communication,"£1,054.00"
8001900527,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,054.00"
8001900542,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,054.00"
8001903161,REDACTED PERSONAL DATA,Transport & Travel,"£1,053.36"
1900810561,PLEXUS LAW CLIENT ACCOUNT,Finance,"£1,053.00"
8001919131,OURRIS RESIDENTIAL HOMES LTD,Temporary Accommodation,"£1,052.85"
5201149551,THAMES WATER UTILITIES LTD,Energy and Utilities,"£1,051.04"
8001914602,NORWOOD SCHOOLS LTD,Social care,"£1,050.60"
8001902047,NORWOOD SCHOOLS LTD,Social care,"£1,050.60"
8001920015,SEVACARE (UK) LTD,Social care,"£1,050.10"
5201149068,MOTT MACDONALD LIMITED,People and Recruitment,"£1,050.00"
1900810556,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£1,050.00"
5201150443,TNT POST LONDON LTD,General,"£1,049.07"
8001913201,OASIS CARE & TRAINING AGENCY,Social care,"£1,048.95"
8001902801,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,"£1,048.48"
8001909362,ONE HOUSING GROUP LTD,Social care,"£1,047.60"
8001909384,ONE HOUSING GROUP LTD,Social care,"£1,047.60"
8001909401,ONE HOUSING GROUP LTD,Social care,"£1,047.60"
8001908929,ONE HOUSING GROUP LTD,Social care,"£1,047.60"
8001902522,MAISON MOTI LTD,Temporary Accommodation,"£1,046.52"
8001599423,MAISON MOTI LTD,Temporary Accommodation,"£1,046.52"
5201148735,RIGBY TAYLOR LTD,Public Realm,"£1,046.31"
5201148066,MYERS (IDEAL SUPPLIES) LTD,General,"£1,046.00"
8001907845,LONDON CARE PLC,Social care,"£1,045.88"
8001919624,CIRCLE OF CARE SERVICE LTD,Social care,"£1,044.00"
8001914841,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,044.00"
1900809683,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,043.70"
1900809182,THE BRANDON CENTRE,People and Recruitment,"£1,043.48"
1900809838,THE BRANDON CENTRE,People and Recruitment,"£1,043.48"
8001918002,RUNWOOD HOMES LTD,Temporary Accommodation,"£1,042.62"
1900809441,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£1,042.35"
8001897940,FINEFAIR LTD,"Construction, Property and Fac Man","£1,040.72"
8001912394,REDACTED PERSONAL DATA,Social care,"£1,040.72"
1900809150,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,040.04"
8001909001,HAIL LTD,Social care,"£1,040.00"
8001919622,CIRCLE OF CARE SERVICE LTD,Social care,"£1,040.00"
8001908363,MAGIC CARE SOLUTIONS LTD,Temporary Accommodation,"£1,040.00"
8001920143,SEVACARE (UK) LTD,Social care,"£1,038.64"
8001900362,ANDERSEN CARE LIMITED,Social care,"£1,038.64"
8001900641,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,038.50"
8001900690,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,"£1,038.50"
8001900634,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,"£1,038.50"
8001900644,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,038.50"
8001903650,LONDON CARE PLC,Social care,"£1,038.34"
8001900487,BIKUR CHOLIM LTD,Social care,"£1,036.95"
8001897926,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,036.16"
1900810094,TRUST EDUCATION LIMITED,People and Recruitment,"£1,035.00"
1900809049,TRUST EDUCATION LIMITED,People and Recruitment,"£1,035.00"
1900809376,STATEBOND LTD T/A HORNSEY AGENCIES,Temporary Accommodation,"£1,035.00"
1900810624,TRUST EDUCATION LIMITED,People and Recruitment,"£1,035.00"
1900810186,PREMIER CAREWAITING LTD,General,"£1,034.25"
8001900486,BIKUR CHOLIM LTD,Social care,"£1,031.73"
1900809542,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£1,031.26"
5201149837,ROYAL MAIL GROUP PLC,General,"£1,031.01"
8001912141,BIKUR CHOLIM LTD,Social care,"£1,029.72"
8001898676,HUGH MYDDLETON HOUSE,Temporary Accommodation,"£1,029.32"
8001901101,DYNAMIC PEOPLE LTD,Social care,"£1,029.16"
5201148372,EASTERN SHIRES PURCHASING ORGANISAT,General,"£1,026.80"
1900809347,EASTERN SHIRES PURCHASING ORGANISAT,General,"£1,026.80"
5201148365,EASTERN SHIRES PURCHASING ORGANISAT,General,"£1,026.80"
8001903528,LONDON CARE PLC,Social care,"£1,026.58"
8001902461,MAISON MOTI LTD,Social care,"£1,026.00"
8001902745,METHODIST HOMES FOR THE AGED,General,"£1,025.96"
8001905441,SOMEWHERE HOUSE LTD,Social care,"£1,025.80"
8001913061,DIMENSIONS (UK) LIMITED,Social care,"£1,025.28"
8001900655,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,023.00"
8001900677,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,023.00"
8001900624,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,023.00"
8001900550,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,023.00"
8001900601,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,023.00"
8001900617,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,023.00"
8001900588,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,023.00"
8001900615,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,023.00"
8001900666,W M PROPERTY ASSOCIATES LIMITED,Temporary Accommodation,"£1,023.00"
8001900544,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,023.00"
8001900598,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,023.00"
1900808237,CROWLAND PRIMARY SCHOOL,Finance,"£1,022.00"
8001910723,JEWISH CARE,Social care,"£1,021.43"
5201149007,AGROVISTA UK LTD,Public Realm,"£1,020.84"
8001920101,SEVACARE (UK) LTD,Social care,"£1,020.80"
5201149829,REDACTED PERSONAL DATA,Sport and Leisure,"£1,019.25"
8001897913,FINEFAIR LTD,"Construction, Property and Fac Man","£1,018.58"
8001897888,FINEFAIR LTD,"Construction, Property and Fac Man","£1,018.58"
8001898842,FLEXSERVE UK LIMITED,Social care,"£1,017.60"
8001920363,GENEVA ROAD LTD,Social care,"£1,017.29"
1900810645,NORTHUMBERLAND PARK HOUSE,Temporary Accommodation,"£1,015.00"
8001900674,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,015.00"
5201150872,OMEGA LETTINGS LTD,Temporary Accommodation,"£1,014.91"
5201148026,OMEGA LETTINGS LTD,Temporary Accommodation,"£1,014.91"
5201149430,ILSE AMLOT CENTRE FOR WOMEN & CHILD,Children and Education,"£1,014.40"
8001920201,SEVACARE (UK) LTD,Social care,"£1,013.31"
5201148141,XEROX (UK) LTD,IT and Telecoms,"£1,012.01"
8001900703,CIRCLE OF CARE SERVICE LTD,Social care,"£1,012.00"
8001919623,CIRCLE OF CARE SERVICE LTD,Social care,"£1,012.00"
8001900693,W M PROPERTY ASSOCIATES LIMITED,"Construction, Property and Fac Man","£1,012.00"
5201148240,TNT POST LONDON LTD,General,"£1,011.54"
8001911622,ROYAL MENCAP SOCIETY,Social care,"£1,011.40"
5201148371,TNT POST LONDON LTD,General,"£1,010.41"
8001905841,EXTRA MILE CARE COMPANY,Social care,"£1,009.68"
8001909743,CORE OUTREACH & CARE SERVICES UK LT,Social care,"£1,008.00"
1900809990,IPEOPLE SERVICES LIMITED,People and Recruitment,"£1,008.00"
8001919297,FINEFAIR LTD,"Construction, Property and Fac Man","£1,007.14"
8001919261,FINEFAIR LTD,"Construction, Property and Fac Man","£1,007.14"
1900808978,THAMES WATER UTILITIES LTD,Energy and Utilities,"£1,006.74"
8001899554,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,"£1,005.00"
1900810106,REDACTED PERSONAL DATA,Finance,"£1,005.00"
8001919248,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,002.72"
8001919237,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,002.72"
8001914681,DYNAMIC PEOPLE LTD,Social care,"£1,002.68"
200346853,ANCHOR TRUST,Social care,"£1,002.29"
8001908321,SATELLITE CONSORTIUM LIMITED,Social care,"£1,002.12"
5201149241,REDACTED PERSONAL DATA,Sport and Leisure,"£1,001.16"
8001917446,HUGH MYDDLETON HOUSE,Temporary Accommodation,"£1,000.66"
1900810135,ALISON WRIGHT & CO LTD,People and Recruitment,"£1,000.30"
1900809412,NEOPOST LIMITED,General,"£1,000.00"
5201150889,HARRINGAY MARKET LTD,Communication,"£1,000.00"
8001915113,ALLPAY LTD,Children and Education,"£1,000.00"
1900810570,GLEEDS ADVISORY LIMITED,"Construction, Property and Fac Man","£1,000.00"
8001558462,PREMIER CAREWAITING LTD,Social care,"£1,000.00"
5201149019,RINGWAY JACOBS LIMITED,Public Realm,"£1,000.00"
8001904773,ALLPAY LTD,Children and Education,"£1,000.00"
5201150415,PRP ARCHITECTS LLP,People and Recruitment,"£1,000.00"
5201148381,REDACTED PERSONAL DATA,Public Realm,"£1,000.00"
1900808956,REDACTED PERSONAL DATA,Finance,"£1,000.00"
5201150208,REDACTED PERSONAL DATA,Public Realm,"£1,000.00"
8001905581,MSASA CARE LTD,Social care,£999.88
8001900802,OASIS CARE & TRAINING AGENCY,Social care,£999.00
8001904844,SOMEWHERE HOUSE LTD,Social care,£997.29
8001909141,SOMEWHERE HOUSE LTD,Social care,£997.29
8001897936,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man",£996.43
8001897842,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£996.43
8001920102,SEVACARE (UK) LTD,Social care,£993.06
8001904623,NORTH LONDON ASIAN CARE,Social care,£992.88
5201148921,REDACTED PERSONAL DATA,Social care,£992.55
8001897885,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£992.14
8001900642,ASHDALE SERVICES LTD,Temporary Accommodation,£992.00
8001900648,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£992.00
8001900647,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£992.00
8001900579,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,£992.00
8001900543,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£992.00
8001900545,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£992.00
8001897969,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£992.00
8001897871,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man",£992.00
8001900682,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£992.00
8001900559,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£992.00
8001897873,WOODHOUSE ESTATES LTD,"Construction, Property and Fac Man",£992.00
8001900638,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,£992.00
5201148898,SPALDINGS LTD,Public Realm,£990.98
5201148214,GEA HEAT EXCHANGERS LTD,IT and Telecoms,£990.24
5201150230,THEBIGWORD INTERPRETING SERVICES LI,Communication,£989.55
8001918001,WATERFALL HOUSE LTD,Temporary Accommodation,£988.54
8001915601,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,£988.00
8001901000,CIRCLE OF CARE SERVICE LTD,Social care,£988.00
8001902823,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,£988.00
8001919341,CIRCLE OF CARE SERVICE LTD,Social care,£988.00
5201150643,REDACTED PERSONAL DATA,Sport and Leisure,£986.75
5201148231,REDACTED PERSONAL DATA,Sport and Leisure,£985.90
8001919236,FINEFAIR LTD,"Construction, Property and Fac Man",£985.70
8001919214,FINEFAIR LTD,"Construction, Property and Fac Man",£985.70
