Transaction,Vendor,Category ,Amount
5201121530,DIFFERENT STROKES LONDON NORTH GROU,Social care,"£1,165.83"
8001605972,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,165.72"
8001562722,ONE HOUSING GROUP LTD,Social care,"£1,164.96"
8001579581,SAPH LTD,Social care,"£1,164.87"
8001599841,CLARITY-EMPLOYMENT FOR BLIND PEOPLE,Social care,"£1,163.72"
8001562724,ONE HOUSING GROUP LTD,Social care,"£1,160.48"
8001605954,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,159.04"
8001605959,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,159.04"
8001605963,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,159.04"
8001605965,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,159.04"
8001605967,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,159.04"
8001605968,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,159.04"
8001575303,SEVACARE (UK) LTD,Social care,"£1,158.60"
8001573601,LIFEWAYS COMMUNITY CARE LTD,Social care,"£1,153.50"
8001593401,SAPH LTD,Social care,"£1,153.28"
5201122843,ELEGANCE FURNITURE SUPPLIES LTD,General,"£1,153.25"
8001596981,BUPA CARE HOMES (CFHCARE) LTD,Temporary Accommodation,"£1,152.38"
8001574363,W M PROPERTY ASSOCIATES LIMITED,Temporary Accommodation,"£1,152.00"
8001568889,MAGICARE LTD,Temporary Accommodation,"£1,150.86"
8001605837,LONDON BOROUGH OF BARNET,Children and Education,"£1,149.99"
5201123173,NPS LONDON LTD,"Construction, Property and Fac Man","£1,149.30"
8001596101,ARGOS BUSINESS SOLUTIONS LTD,Children and Education,"£1,149.05"
8001575033,SEVACARE (UK) LTD,Social care,"£1,148.60"
5201120924,CIVICA UK LTD,People and Recruitment,"£1,148.51"
5201121631,KEEGANS LTD,"Construction, Property and Fac Man","£1,147.30"
8001577998,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,147.00"
8001583521,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man","£1,147.00"
8001595661,RHP SERVICES LIMITED,Temporary Accommodation,"£1,147.00"
8001595681,RHP SERVICES LIMITED,Temporary Accommodation,"£1,147.00"
8001583701,ONE HOUSING GROUP LTD,Social care,"£1,145.56"
8001583841,ONE HOUSING GROUP LTD,Social care,"£1,145.56"
8001587541,SATELLITE CONSORTIUM LIMITED,Social care,"£1,145.28"
1900790743,TRUST EDUCATION LIMITED,People and Recruitment,"£1,144.00"
8001575244,SEVACARE (UK) LTD,Social care,"£1,143.52"
5201121281,LONDON BOROUGH HAMMERSMITH & FULHAM,Communication,"£1,142.46"
8001593501,VITALISE,Social care,"£1,141.72"
5201121849,ROYAL MAIL GROUP PLC,General,"£1,141.14"
8001591741,HAIL LTD,Social care,"£1,140.75"
1900790976,REDACTED PERSONAL DATA,"Construction, Property and Fac Man","£1,140.00"
8001599381,MAISON MOTI LTD,Temporary Accommodation,"£1,140.00"
8001599402,MAISON MOTI LTD,Temporary Accommodation,"£1,140.00"
8001605976,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,137.16"
8001605993,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man","£1,137.16"
8001575014,SEVACARE (UK) LTD,Social care,"£1,135.93"
8001575011,SEVACARE (UK) LTD,Social care,"£1,135.84"
8001562702,ONE HOUSING GROUP LTD,Social care,"£1,132.56"
8001571191,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,131.50"
8001571197,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,131.50"
8001571200,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,131.50"
8001571204,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,131.50"
8001571205,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,131.50"
8001571206,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,131.50"
8001598881,VIRIDIAN HOUSING,Social care,"£1,130.85"
8001545151,RUNWOOD HOMES LTD,Temporary Accommodation,"£1,129.82"
8001564244,RUNWOOD HOMES LTD,Temporary Accommodation,"£1,129.81"
200338048,APNA GHAR HOUSING ASSOCIATION,Social care,"£1,129.72"
200338697,APNA GHAR HOUSING ASSOCIATION,Social care,"£1,129.72"
8001594221,WEST LODGE LIMITED,Temporary Accommodation,"£1,128.00"
8001576421,ANDERSEN CARE LIMITED,Social care,"£1,125.00"
8001563631,BROOKLAND HOMES LTD,Temporary Accommodation,"£1,124.59"
8001575304,SEVACARE (UK) LTD,Social care,"£1,122.96"
1900790892,CYPRIAN CARE LTD,General,"£1,122.30"
1900792297,REDACTED PERSONAL DATA,Legal,"£1,120.00"
8001606441,CIRCLE OF CARE SERVICE LTD,Social care,"£1,118.00"
5201121625,PERSONNEL HYGIENE SERVICES LTD,General,"£1,114.32"
8001605893,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£1,114.30"
8001576921,HAIL LTD,Social care,"£1,113.84"
8001570444,INTEGRATED SERVICES PROGRAMME,Children and Education,"£1,112.58"
8001570416,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£1,110.10"
8001595641,RHP SERVICES LIMITED,Temporary Accommodation,"£1,110.00"
5201119599,QA LIMITED,Learning and Development,"£1,105.07"
5201122415,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£1,104.97"
8001570418,NEXT STEP FOSTERING SERVICES LTD,Children and Education,"£1,104.43"
8001568961,2XL RECRUITMENT & TRAINING LTD,Social care,"£1,101.80"
8001577401,2XL RECRUITMENT & TRAINING LTD,Social care,"£1,101.80"
8001577421,2XL RECRUITMENT & TRAINING LTD,Social care,"£1,101.80"
8001574621,ONE HOUSING GROUP LTD,Social care,"£1,100.75"
1900791164,BUSINESS HEALTH LIMITED,People and Recruitment,"£1,100.00"
1900791585,BUSINESS HEALTH LIMITED,People and Recruitment,"£1,100.00"
1900792198,BUSINESS HEALTH LIMITED,People and Recruitment,"£1,100.00"
1900792377,BUSINESS HEALTH LIMITED,People and Recruitment,"£1,100.00"
1900792561,REDACTED PERSONAL DATA,Legal,"£1,100.00"
5201121182,ATKINS LTD,People and Recruitment,"£1,100.00"
1900791631,LONDON CARE PLC,General,"£1,099.02"
8001603861,CIRCLE OF CARE SERVICE LTD,Social care,"£1,096.79"
1900791030,CYCLESCHEME LIMITED,Travel,"£1,095.68"
5201120883,LONDON STONE CONSERVATION LTD,People and Recruitment,"£1,094.00"
8001599623,RUNWOOD HOMES LTD,Temporary Accommodation,"£1,093.38"
8001584041,ONE HOUSING GROUP LTD,Social care,"£1,092.40"
8001599241,CIRCLE OF CARE SERVICE LTD,Social care,"£1,092.00"
8001600421,CIRCLE OF CARE SERVICE LTD,Social care,"£1,092.00"
8001605421,CIRCLE OF CARE SERVICE LTD,Social care,"£1,092.00"
8001605441,CIRCLE OF CARE SERVICE LTD,Social care,"£1,092.00"
1900792421,THE EWING FOUNDATION,Children and Education,"£1,091.78"
8001590981,HAIL LTD,Social care,"£1,090.00"
8001583821,ONE HOUSING GROUP LTD,Social care,"£1,089.68"
1900792559,THAMES WATER UTILITIES LIMITED,Energy and Utilities,"£1,089.64"
5201123386,RENTOKIL INITIAL UK LTD,Public Realm,"£1,089.11"
5201120813,XEROX FINANCE LTD,IT and Telecoms,"£1,088.89"
8001597032,BROOKLAND HOMES LTD,Temporary Accommodation,"£1,088.32"
8001568525,GREENFIELDS RES CARE HOMES LTD,Temporary Accommodation,"£1,085.62"
8001571147,WEST LODGE LIMITED,"Construction, Property and Fac Man","£1,085.00"
8001571239,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man","£1,085.00"
8001571255,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,085.00"
8001571256,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,085.00"
8001571260,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,085.00"
8001571263,LOUISIANNA PROPERTIES LTD,Temporary Accommodation,"£1,085.00"
8001571267,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,085.00"
8001571278,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,085.00"
8001571289,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,085.00"
8001571294,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,085.00"
8001577996,RHP SERVICES LIMITED,"Construction, Property and Fac Man","£1,085.00"
1900791940,BADGER COMPUTER SERVICES LTD,IT and Telecoms,"£1,080.00"
5201121280,HAYS SPECIALIST RECRUITMENT,People and Recruitment,"£1,080.00"
8001602241,CIRCLE OF CARE SERVICE LTD,Social care,"£1,079.00"
1900792314,CLYDE & CO LLP,Finance,"£1,078.00"
8001575142,SEVACARE (UK) LTD,Social care,"£1,077.28"
5201122422,HCL SAFETY LTD,"Construction, Property and Fac Man","£1,076.00"
1900791539,CYCLESCHEME LIMITED,Travel,"£1,072.91"
8001564736,LOOK AHEAD CARE AND SUPPORT LTD,Social care,"£1,072.80"
8001564737,LOOK AHEAD CARE AND SUPPORT LTD,Social care,"£1,072.80"
8001564742,LOOK AHEAD CARE AND SUPPORT LTD,Social care,"£1,072.80"
8001564743,LOOK AHEAD CARE AND SUPPORT LTD,Social care,"£1,072.80"
8001600841,LOOK AHEAD CARE AND SUPPORT LTD,Social care,"£1,072.80"
8001601046,LOOK AHEAD CARE AND SUPPORT LTD,Social care,"£1,072.80"
8001589921,DILIGENT CARE SERVICES LTD,Social care,"£1,071.20"
8001579341,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man","£1,071.18"
1900790756,CYPRIAN CARE LTD,General,"£1,070.70"
8001574967,SEVACARE (UK) LTD,Social care,"£1,067.08"
200338002,HORNSEY HOUSING TRUST,Social care,"£1,061.06"
8001563922,BIKUR CHOLIM LTD,Social care,"£1,060.00"
8001585121,MAISON MOTI LTD,Temporary Accommodation,"£1,059.50"
8001568716,MAGICARE LTD,Temporary Accommodation,"£1,057.99"
8001575003,SEVACARE (UK) LTD,Social care,"£1,056.84"
1900790732,REDACTED PERSONAL DATA,Temporary Accommodation,"£1,056.40"
8001588822,HEADWAY EAST LONDON,Social care,"£1,054.88"
8001592221,HEADWAY EAST LONDON,Social care,"£1,054.88"
8001571561,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£1,054.06"
1900790777,CHRISTOPHER HOUSE (LONDON) LTD,Temporary Accommodation,"£1,054.00"
1900790788,CHRISTOPHER HOUSE (LONDON) LTD,Temporary Accommodation,"£1,054.00"
8001571163,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,054.00"
8001571193,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,054.00"
1900790758,LONDON CARE PLC,General,"£1,053.91"
8001589041,REDACTED PERSONAL DATA,Travel,"£1,053.36"
8001575300,SEVACARE (UK) LTD,Social care,"£1,051.50"
1900790717,LAKEPOINT ESTATES LTD,Temporary Accommodation,"£1,051.40"
8001564606,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£1,050.68"
8001565621,NORWOOD SCHOOLS LTD,Social care,"£1,050.60"
8001581841,NORWOOD SCHOOLS LTD,Social care,"£1,050.60"
1900792174,REDACTED PERSONAL DATA,Legal,"£1,050.00"
1900792357,SCCI ALPHATRACK LTD,"Construction, Property and Fac Man","£1,050.00"
5201121966,FINSBURY CYCLES LTD,Travel,"£1,049.97"
8001571622,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£1,049.44"
8001575961,ONE HOUSING GROUP LTD,Social care,"£1,047.75"
1900791274,THE PLACEMENT GROUP (UK) LTD,People and Recruitment,"£1,047.66"
8001570201,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£1,046.36"
1900791974,VAROSI ESTATES LIMITED,Temporary Accommodation,"£1,045.00"
1900791749,THE BRANDON CENTRE,People and Recruitment,"£1,044.09"
8001585141,SATELLITE CONSORTIUM LIMITED,Social care,"£1,041.10"
8001593825,VENTRY RESIDENTIAL CARE LTD,Temporary Accommodation,"£1,040.65"
8001571381,BAYTREE COMMUNITY CARE LIMITED,Temporary Accommodation,"£1,040.40"
8001571441,BAYTREE COMMUNITY CARE LIMITED,Temporary Accommodation,"£1,040.40"
8001573241,BAYTREE COMMUNITY CARE LIMITED,Temporary Accommodation,"£1,040.40"
5201121860,THAMES WATER UTILITIES LTD,Energy and Utilities,"£1,039.24"
8001564620,THE GRANGE,Temporary Accommodation,"£1,038.96"
8001563683,HUGH MYDDLETON HOUSE,Temporary Accommodation,"£1,038.90"
1900792412,HORIZON TEACHERS LTD,Children and Education,"£1,038.55"
8001578006,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,036.00"
8001563579,BUPA CARE HOMES (CFHCARE) LTD,Temporary Accommodation,"£1,035.76"
8001590261,DILIGENT CARE SERVICES LTD,Social care,"£1,035.20"
1900792257,SANCTURARY PERSONNEL LTD,Learning and Development,"£1,035.00"
8001562621,ONE HOUSING GROUP LTD,Social care,"£1,034.76"
8001563226,ONE HOUSING GROUP LTD,Social care,"£1,034.76"
8001563604,ABBEY RAVENSCROFT PARK LTD,Temporary Accommodation,"£1,033.89"
8001605884,CORE ASSETS FOSTERING LTD,Children and Education,"£1,032.37"
5201121148,REDACTED PERSONAL DATA,Sport and Leisure,"£1,030.90"
1900792778,REDACTED PERSONAL DATA,General,"£1,027.85"
1900792728,PLEXUS LAW (OFFICE ACCOUNT),Finance,"£1,026.00"
8001599321,MAISON MOTI LTD,Social care,"£1,026.00"
8001599361,MAISON MOTI LTD,Social care,"£1,026.00"
8001592641,DIMENSIONS (UK) LIMITED,Social care,"£1,025.28"
8001591881,HAIL LTD,Social care,"£1,024.05"
8001571151,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man","£1,023.00"
8001571195,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,"£1,023.00"
8001571203,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,023.00"
8001571272,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,023.00"
8001571295,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man","£1,023.00"
8001564243,WATERFALL HOUSE LTD,Temporary Accommodation,"£1,021.50"
8001575220,SEVACARE (UK) LTD,Social care,"£1,021.12"
8001575338,SEVACARE (UK) LTD,Social care,"£1,021.00"
1900790785,CHRISTOPHER HOUSE (LONDON) LTD,Temporary Accommodation,"£1,020.00"
5201120545,ALLEN LANE LTD,People and Recruitment,"£1,020.00"
5201120967,ALLEN LANE LTD,People and Recruitment,"£1,020.00"
5201121309,ALLEN LANE LTD,People and Recruitment,"£1,020.00"
5201122559,ILSE AMLOT CENTRE FOR WOMEN & CHILD,Children and Education,"£1,020.00"
8001580401,VINEYARD (UK) SERVICES LTD,Social care,"£1,020.00"
8001600924,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£1,016.78"
1900792015,STOR-A-FILE LTD,General,"£1,016.68"
8001604781,CIRCLE OF CARE SERVICE LTD,Social care,"£1,016.00"
8001586641,BIKUR CHOLIM LTD,Social care,"£1,014.75"
8001586681,BIKUR CHOLIM LTD,Social care,"£1,014.75"
8001586761,BIKUR CHOLIM LTD,Social care,"£1,014.75"
5201122969,MIDLAND FORESTRY LTD,Public Realm,"£1,012.80"
8001566801,EXTRA MILE CARE COMPANY,Social care,"£1,012.69"
8001582581,ROYAL MENCAP SOCIETY,Social care,"£1,011.40"
5201123166,HUDSON GLOBAL RESOURCES LTD,People and Recruitment,"£1,010.53"
5201122605,TOWER47 LIMITED T/A TOWER 47,Children and Education,"£1,009.20"
1900790775,PREMIER CAREWAITING LTD,General,"£1,008.00"
1900792671,LOCAL GOVERNMENT ASSOCIATION,Legal,"£1,007.28"
8001562703,ONE HOUSING GROUP LTD,Social care,"£1,006.84"
8001578281,OASIS CARE & TRAINING AGENCY,Social care,"£1,006.80"
8001583761,ONE HOUSING GROUP LTD,Social care,"£1,005.84"
8001597082,HUGH MYDDLETON HOUSE,Temporary Accommodation,"£1,005.38"
1900791570,HEAD OFFICE CLEANING SERVICES LIMIT,General,"£1,005.00"
5201121710,HEAD OFFICE CLEANING SERVICES LIMIT,General,"£1,005.00"
1900790978,JCM SEATING SOLUTIONS LTD,General,"£1,004.13"
8001579281,PRIORY GROUP LIMITED,Travel,"£1,004.00"
1900791186,ATLANTIC LODGE  LTD,Temporary Accommodation,"£1,003.20"
8001597006,ABBEY RAVENSCROFT PARK LTD,Temporary Accommodation,"£1,000.54"
8001575280,SEVACARE (UK) LTD,Social care,"£1,000.38"
1900790691,NEOPOST FINANCE LIMITED,General,"£1,000.00"
1900791856,TRADEWIND RECRUITMENT LTD,Children and Education,"£1,000.00"
1900792419,TRADEWIND RECRUITMENT LTD,Children and Education,"£1,000.00"
1900792509,ALLPAY LTD,General,"£1,000.00"
1900792782,REDACTED PERSONAL DATA,Legal,"£1,000.00"
8001603161,TOTTENHAM GREEN COMMUNITY NURSERY,Children and Education,"£1,000.00"
8001603181,TOTTENHAM GREEN COMMUNITY NURSERY,Children and Education,"£1,000.00"
8001598642,MAPLE CARE AND SUPPORT SERVICES LTD,Social care,£999.88
8001573881,ARGOS BUSINESS SOLUTIONS LTD,Children and Education,£999.09
5201122188,MYERS (IDEAL SUPPLIES) LTD,General,£998.75
8001575481,ONE HOUSING GROUP LTD,Social care,£995.35
1900791027,CYCLESCHEME LIMITED,Travel,£994.14
8001582081,NORTH LONDON ASIAN CARE,Social care,£992.88
5201123305,HUDSON GLOBAL RESOURCES LTD,People and Recruitment,£992.26
8001567021,WOODHOUSE ESTATES LTD,"Construction, Property and Fac Man",£992.00
8001570301,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man",£992.00
8001570381,CHRISTOPHER HOUSE (LONDON) LTD,"Construction, Property and Fac Man",£992.00
8001571194,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£992.00
8001571196,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£992.00
8001571217,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£992.00
8001571251,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,£992.00
8001571258,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,£992.00
8001583941,ONE HOUSING GROUP LTD,Social care,£991.88
5201122988,BELMONT HOUSE CARE HOME,Social care,£990.00
5201121996,PAYNE SECURITY,"Construction, Property and Fac Man",£989.50
8001599622,WATERFALL HOUSE LTD,Temporary Accommodation,£988.54
1900790798,DEVELOPMENT & LEARNING OPPORTUNITIE,General,£988.00
1900791763,DEVELOPMENT & LEARNING OPPORTUNITIE,General,£988.00
8001599861,CIRCLE OF CARE SERVICE LTD,Social care,£988.00
8001604481,CIRCLE OF CARE SERVICE LTD,Social care,£988.00
8001580941,OASIS CARE & TRAINING AGENCY,Social care,£987.90
8001570500,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£985.70
8001574422,RENAISSANCE PERSONNEL LIMITED,Social care,£985.64
5201122443,B & L COACHES,Travel,£984.09
5201121125,LOGICALIS UK LTD,IT and Telecoms,£983.70
8001568484,BROWNLOW ENTERPRISES LTD,Temporary Accommodation,£981.55
8001605895,RAINBOW FOSTERING SERVICES LTD,Children and Education,£980.60
8001564941,CONCATENO CARDIFF LIMITED,Children and Education,£980.00
8001595901,HAIL LTD,Social care,£980.00
8001565701,NORWOOD SCHOOLS LTD,"Construction, Property and Fac Man",£978.08
8001585441,NORWOOD SCHOOLS LTD,"Construction, Property and Fac Man",£978.08
8001575641,ONE HOUSING GROUP LTD,Social care,£977.85
8001600382,CIRCLE OF CARE SERVICE LTD,Social care,£977.56
8001604361,CIRCLE OF CARE SERVICE LTD,Social care,£977.56
1900788618,REDACTED PERSONAL DATA,"Construction, Property and Fac Man",£977.00
1900791102,REDACTED PERSONAL DATA,"Construction, Property and Fac Man",£977.00
1900791264,REDACTED PERSONAL DATA,"Construction, Property and Fac Man",£977.00
1900792361,REDACTED PERSONAL DATA,"Construction, Property and Fac Man",£977.00
1900792362,REDACTED PERSONAL DATA,"Construction, Property and Fac Man",£977.00
8001593941,BIKUR CHOLIM LTD,Social care,£974.16
1900792270,REDACTED PERSONAL DATA,General,£970.60
1900791708,MUSO LTD,General,£968.00
5201121766,XEROX FINANCE LTD,IT and Telecoms,£967.76
8001605621,CIRCLE OF CARE SERVICE LTD,Social care,£967.50
5201121173,JUST DISPLAYS LTD,Communication,£966.00
5201122670,HERITAGE MUSIC & CASWELLS STRINGS,Sport and Leisure,£965.00
1900792718,THAMES WATER UTILITIES LTD,Energy and Utilities,£964.85
8001605962,ST ANDREWS COMMUNITY HOUSING ASSN L,"Construction, Property and Fac Man",£964.45
8001567881,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,£964.29
8001564485,ALLPAY LTD,Social care,£964.28
5201121983,DG3 GROUP (HOLDINGS) LTD,Communication,£964.00
5201122991,THE HELPING HAND COMPANY,Social care,£964.00
1900792199,REDACTED PERSONAL DATA,People and Recruitment,£960.00
8001589821,DILIGENT CARE SERVICES LTD,Social care,£960.00
8001604161,HOFFMANN FOUNDATION FOR AUTISM,Social care,£960.00
8001604341,HOFFMANN FOUNDATION FOR AUTISM,Social care,£960.00
8001572122,CONCATENO CARDIFF LIMITED,Children and Education,£955.00
5201120827,REDACTED PERSONAL DATA,Sport and Leisure,£954.00
8001575001,SEVACARE (UK) LTD,Social care,£949.44
8001569221,COUNCIL OF ASIAN PEOPLE HAR DAY CAR,Social care,£948.52
8001569281,COUNCIL OF ASIAN PEOPLE HAR DAY CAR,Social care,£948.52
1900791653,TRUST EDUCATION LIMITED,IT and Telecoms,£948.00
8001572121,CARE 4 U LTD,Social care,£948.00
8001597421,CARE 4 U LTD,Social care,£948.00
1900791916,REDACTED PERSONAL DATA,People and Recruitment,£945.00
1900791873,CIPFA,Learning and Development,£944.00
8001575681,ONE HOUSING GROUP LTD,Social care,£943.00
8001575271,SEVACARE (UK) LTD,Social care,£940.71
5201121638,CIVICA UK LTD,People and Recruitment,£939.54
8001575045,SEVACARE (UK) LTD,Social care,£939.44
5201121321,TNT POST LONDON LTD,General,£938.51
1900790885,TURKISH CYPRIOT COMMUNITY ASSN.,General,£938.28
8001572621,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,£938.28
8001608781,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,£938.28
8001603821,GREEK+GREEK CYPRIOT COMM OF ENFIELD,Social care,£937.22
5201122308,ACCULITH 76,Communication,£935.33
200337994,ANCHOR TRUST,Social care,£933.24
200338644,ANCHOR TRUST,Social care,£933.24
8001578941,OASIS CARE & TRAINING AGENCY,Social care,£932.40
5201121858,DEMETRIOU & ENGLISH (W.GREEN),General,£931.00
5201123289,XEROX (UK) LTD,IT and Telecoms,£930.73
8001587381,SATELLITE CONSORTIUM LIMITED,Social care,£930.54
8001567041,WOODHOUSE ESTATES LTD,"Construction, Property and Fac Man",£930.00
8001571187,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£930.00
8001571190,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£930.00
8001571207,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£930.00
8001571214,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£930.00
8001571219,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,£930.00
8001571222,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man",£930.00
8001571225,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£930.00
8001571234,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£930.00
8001575024,SEVACARE (UK) LTD,Social care,£929.26
8001575039,SEVACARE (UK) LTD,Social care,£929.24
8001575168,SEVACARE (UK) LTD,Social care,£929.24
8001575230,SEVACARE (UK) LTD,Social care,£929.24
8001574989,SEVACARE (UK) LTD,Social care,£929.04
8001575177,SEVACARE (UK) LTD,Social care,£929.04
8001575296,SEVACARE (UK) LTD,Social care,£929.04
8001575000,SEVACARE (UK) LTD,Social care,£928.92
8001571165,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£928.76
1900791563,CYPRIAN CARE LTD,General,£926.40
8001574241,ONE HOUSING GROUP LTD,Social care,£925.50
5201121183,ATKINS LTD,People and Recruitment,£925.00
1900790792,PREMIER CAREWAITING LTD,General,£924.00
8001562665,ONE HOUSING GROUP LTD,Social care,£923.00
8001598161,CIRCLE OF CARE SERVICE LTD,Social care,£923.00
5201120798,CAPITAL GARDENS LIMITED,Public Realm,£922.50
8001581141,OASIS CARE & TRAINING AGENCY,Social care,£921.30
1900790943,NURSING HYGIENE GROUP,General,£920.80
5201122339,ANTIPEST,Public Realm,£920.00
8001571305,TOWER ESTATES (LODGE) LIMITED,Temporary Accommodation,£920.00
8001591321,HAIL LTD,Social care,£917.40
1900790706,REDACTED PERSONAL DATA,Temporary Accommodation,£917.29
5201120894,REDACTED PERSONAL DATA,Sport and Leisure,£917.03
1900792213,CRELLING HARNESSES FOR DISABLED LTD,General,£916.50
5201121505,REDACTED PERSONAL DATA,Social care,£916.20
8001575086,SEVACARE (UK) LTD,Social care,£916.16
8001595841,CIRCLE OF CARE SERVICE LTD,Social care,£915.00
8001563537,REDACTED PERSONAL DATA,Social care,£914.29
1900792708,VIRGIN MEDIA PAYMENTS LIMITED,IT and Telecoms,£914.00
8001578541,HAIL LTD,Social care,£912.60
1900792399,SPOTLESS COMMERCIAL CLEANING LTD,General,£911.30
5201122963,ELEGANCE FURNITURE SUPPLIES LTD,General,£910.00
8001601266,REDACTED PERSONAL DATA,Social care,£908.61
5201123320,DELL CORPORATION LTD,IT and Telecoms,£907.66
8001563584,BROOKLAND HOMES LTD,Temporary Accommodation,£907.40
8001574970,SEVACARE (UK) LTD,Social care,£906.08
1900790830,CYPRIAN CARE LTD,General,£903.00
1900790834,CYPRIAN CARE LTD,General,£903.00
1900791586,REDACTED PERSONAL DATA,People and Recruitment,£900.00
1900792563,REDACTED PERSONAL DATA,People and Recruitment,£900.00
8001582881,REMARK! LTD,Social care,£900.00
8001582901,REMARK! LTD,Social care,£900.00
8001605981,HOLMDENE HOUSING LIMITED,"Construction, Property and Fac Man",£900.00
8001566981,WOODHOUSE ESTATES LTD,"Construction, Property and Fac Man",£899.00
8001567001,WOODHOUSE ESTATES LTD,"Construction, Property and Fac Man",£899.00
8001571177,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man",£899.00
5201123008,XEROX FINANCE LTD,IT and Telecoms,£898.67
1900791627,LONDON CARE PLC,General,£897.88
8001571245,PLACES FOR PPL INDIVIDUAL SUPPORT L,"Construction, Property and Fac Man",£896.16
8001589641,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,£895.32
8001567424,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,£893.57
8001575259,SEVACARE (UK) LTD,Social care,£893.20
1900791809,THAMES WATER UTILITIES LTD,Energy and Utilities,£891.21
5201122002,TNT POST LONDON LTD,General,£890.10
5201121172,SEN MAGAZINE LTD,Communication,£890.00
